invoice_id,customer_id,customer_industry,customer_segment,customer_credit_score,invoice_amount,issue_date,due_date,payment_date,payment_delay_days,is_delayed,due_days,avg_payment_delay_history,payment_consistency,quarter,month,is_weekend_issue
INV_101527,CUST_2805,Construction,Average,600,9772.49,2023-09-24,2023-10-24,2023-11-14,21.1,1,30,22.0,0.716,3,9,1
INV_101528,CUST_6515,Construction,Average,626,2603.93,2023-06-04,2023-07-04,2023-07-15,11.8,1,30,22.0,0.869,2,6,1
INV_101529,CUST_9294,Healthcare,Average,671,12876.62,2023-09-24,2023-10-24,2023-11-04,11.7,1,30,18.0,0.722,3,9,1
INV_101530,CUST_7383,Technology,Average,645,4513.52,2023-08-02,2023-09-01,2023-09-03,2.8,1,30,8.0,0.901,3,8,0
INV_101531,CUST_3962,Retail,Good,719,21873.19,2023-03-19,2023-04-18,2023-04-27,9.4,1,30,7.2,0.659,1,3,1
INV_101532,CUST_4532,Retail,Average,601,22379.11,2023-03-25,2023-05-24,2023-06-02,9.9,1,60,12.0,0.887,1,3,1
INV_101533,CUST_3503,Construction,Good,707,11920.65,2023-10-20,2023-12-19,2023-12-26,7.5,1,60,13.2,0.846,4,10,0
INV_101534,CUST_1110,Manufacturing,Good,732,4962.14,2023-02-04,2023-03-06,2023-03-17,11.1,1,30,9.0,0.541,1,2,1
INV_101535,CUST_4972,Manufacturing,Average,638,24937.3,2023-03-30,2023-05-29,2023-06-05,7.6,1,60,15.0,0.886,1,3,0
INV_101536,CUST_3913,Technology,Average,691,4470.35,2023-05-05,2023-06-19,2023-07-01,12.9,1,45,8.0,0.914,2,5,0
INV_101537,CUST_3859,Professional Services,Average,606,8582.17,2023-11-30,2024-01-29,2024-02-09,11.1,1,60,10.0,0.702,4,11,0
INV_101538,CUST_6372,Professional Services,Good,753,5937.83,2023-01-20,2023-02-19,2023-02-22,3.3,1,30,6.0,0.873,1,1,0
INV_101539,CUST_2883,Retail,Average,633,591.46,2023-02-22,2023-03-24,2023-03-27,3.4,1,30,12.0,0.92,1,2,0
INV_101540,CUST_7704,Professional Services,Good,733,5417.74,2023-01-22,2023-02-21,2023-02-26,5.6,1,30,6.0,0.569,1,1,1
INV_101541,CUST_5022,Retail,Risky,459,4604.61,2023-09-21,2023-10-21,2023-11-11,21.7,1,30,24.0,0.712,3,9,0
INV_101542,CUST_3024,Healthcare,Good,740,1439.95,2023-11-30,2023-12-15,2023-12-29,14.0,1,15,10.8,0.862,4,11,0
INV_101543,CUST_1407,Professional Services,Good,676,9847.75,2023-09-01,2023-10-01,2023-10-06,5.1,1,30,6.0,0.797,3,9,0
INV_101544,CUST_2352,Manufacturing,Poor,540,6056.56,2023-10-13,2023-11-12,2023-12-02,20.3,1,30,22.5,0.796,4,10,0
INV_101545,CUST_4293,Manufacturing,Average,611,1154.92,2023-03-26,2023-04-25,2023-05-08,13.5,1,30,15.0,0.679,1,3,1
INV_101546,CUST_7490,Manufacturing,Risky,353,3647.65,2023-07-20,2023-09-03,2023-09-27,24.2,1,45,30.0,0.646,3,7,0
INV_101547,CUST_9323,Construction,Poor,552,15542.08,2023-03-08,2023-04-22,2023-05-22,30.6,1,45,33.0,0.732,1,3,0
INV_101548,CUST_7900,Healthcare,Good,703,9516.49,2023-02-11,2023-03-13,2023-03-19,6.1,1,30,10.8,0.607,1,2,1
INV_101549,CUST_7790,Technology,Poor,522,44089.45,2023-02-27,2023-03-29,2023-04-04,6.9,1,30,12.0,0.839,1,2,0
INV_101550,CUST_8261,Technology,Poor,577,3805.33,2023-07-22,2023-08-06,2023-08-13,7.8,1,15,12.0,0.883,3,7,1
INV_101551,CUST_2365,Manufacturing,Poor,522,15206.21,2023-08-21,2023-10-05,2023-10-19,14.0,1,45,22.5,0.964,3,8,0
INV_101552,CUST_6922,Manufacturing,Average,635,5608.14,2023-09-20,2023-10-20,2023-11-03,14.1,1,30,15.0,0.875,3,9,0
INV_101553,CUST_4041,Healthcare,Average,687,3482.74,2023-11-08,2023-12-08,2023-12-24,17.0,1,30,18.0,0.691,4,11,0
INV_101554,CUST_5986,Retail,Good,737,1275.99,2023-10-16,2023-12-15,2023-12-20,5.0,1,60,7.2,0.968,4,10,0
INV_101555,CUST_1039,Healthcare,Excellent,841,6062.14,2023-06-22,2023-07-22,2023-07-29,7.2,1,30,5.4,0.691,2,6,0
INV_101556,CUST_3403,Technology,Risky,469,19225.95,2023-10-30,2023-11-29,2023-12-09,10.5,1,30,16.0,0.819,4,10,0
INV_101557,CUST_3156,Healthcare,Good,677,6705.83,2023-09-16,2023-11-15,2023-11-23,8.6,1,60,10.8,0.946,3,9,1
INV_101558,CUST_2870,Retail,Average,650,1058.3,2023-11-04,2023-12-04,2023-12-15,11.8,1,30,12.0,0.815,4,11,1
INV_101559,CUST_2716,Technology,Average,616,940.74,2023-11-13,2023-11-28,2023-11-30,2.5,1,15,8.0,0.942,4,11,0
INV_101560,CUST_1247,Construction,Good,724,8277.56,2023-09-08,2023-09-23,2023-10-02,9.0,1,15,13.2,0.695,3,9,0
INV_101561,CUST_1393,Retail,Average,642,4298.97,2023-04-29,2023-05-29,2023-06-03,5.9,1,30,12.0,0.982,2,4,1
INV_101562,CUST_9578,Manufacturing,Average,720,19683.73,2023-09-26,2023-10-26,2023-11-08,13.3,1,30,15.0,0.658,3,9,0
INV_101563,CUST_4393,Professional Services,Risky,322,3820.28,2023-04-08,2023-05-23,2023-06-04,12.2,1,45,20.0,0.836,2,4,1
INV_101564,CUST_9451,Construction,Good,683,5251.65,2023-04-15,2023-05-15,2023-05-21,6.7,1,30,13.2,0.949,2,4,1
INV_101565,CUST_5999,Construction,Excellent,788,34435.65,2023-11-24,2024-01-08,2024-01-12,4.0,1,45,6.6,0.832,4,11,0
INV_101566,CUST_8116,Retail,Good,703,73536.01,2023-05-29,2023-06-28,2023-07-06,8.3,1,30,7.2,0.75,2,5,0
INV_101567,CUST_3339,Retail,Good,729,2268.6,2023-09-18,2023-10-18,2023-10-19,1.3,1,30,7.2,0.863,3,9,0
INV_101568,CUST_5295,Construction,Poor,510,2838.77,2023-03-31,2023-04-30,2023-05-26,26.6,1,30,33.0,0.652,1,3,0
INV_101569,CUST_4720,Healthcare,Average,619,5531.33,2023-02-02,2023-03-19,2023-04-01,13.7,1,45,18.0,0.714,1,2,0
INV_101570,CUST_6444,Professional Services,Poor,527,11597.87,2023-03-19,2023-04-18,2023-04-30,12.8,1,30,15.0,0.909,1,3,1
INV_101571,CUST_5459,Retail,Risky,369,14120.29,2023-06-06,2023-06-21,2023-07-15,24.4,1,15,24.0,0.535,2,6,0
INV_101572,CUST_9965,Healthcare,Poor,524,16674.36,2023-06-14,2023-07-14,2023-07-26,12.1,1,30,27.0,0.96,2,6,0
INV_101573,CUST_8541,Technology,Excellent,821,8170.7,2023-04-09,2023-05-24,2023-05-24,-0.8,0,45,2.4,0.702,2,4,1
INV_101574,CUST_7640,Healthcare,Excellent,816,2149.85,2023-03-23,2023-04-22,2023-04-27,5.6,1,30,5.4,0.932,1,3,0
INV_101575,CUST_1077,Professional Services,Good,688,2918.38,2023-05-04,2023-06-03,2023-06-02,-1.9,0,30,6.0,0.703,2,5,0
INV_101576,CUST_2044,Manufacturing,Good,714,44569.29,2023-01-17,2023-02-16,2023-02-22,6.5,1,30,9.0,0.839,1,1,0
INV_101577,CUST_1804,Professional Services,Average,529,81618.08,2023-02-22,2023-03-24,2023-04-04,12.0,1,30,10.0,0.664,1,2,0
INV_101578,CUST_7151,Healthcare,Average,682,12434.05,2023-04-07,2023-05-07,2023-05-20,13.2,1,30,18.0,0.82,2,4,0
INV_101579,CUST_4856,Construction,Risky,377,37923.45,2023-07-22,2023-08-21,2023-09-15,25.6,1,30,44.0,0.927,3,7,1
INV_101580,CUST_9257,Professional Services,Average,628,11145.82,2023-01-02,2023-02-01,2023-02-08,7.3,1,30,10.0,0.729,1,1,0
INV_101581,CUST_4632,Construction,Poor,590,1060.29,2023-01-08,2023-02-22,2023-03-29,35.3,1,45,33.0,0.6,1,1,1
INV_101582,CUST_4864,Healthcare,Good,633,155340.76,2023-02-24,2023-04-10,2023-04-24,14.2,1,45,10.8,0.688,1,2,0
INV_101583,CUST_9868,Construction,Good,710,724.15,2023-10-14,2023-11-13,2023-11-24,11.1,1,30,13.2,0.836,4,10,1
INV_101584,CUST_5316,Construction,Excellent,774,6404.01,2023-09-05,2023-10-05,2023-10-10,5.4,1,30,6.6,0.972,3,9,0
INV_101585,CUST_5941,Healthcare,Poor,492,3250.88,2023-09-20,2023-11-04,2023-11-21,17.7,1,45,27.0,0.68,3,9,0
INV_101586,CUST_9676,Retail,Average,582,13595.88,2023-11-11,2023-12-11,2023-12-22,11.2,1,30,12.0,0.961,4,11,1
INV_101587,CUST_5345,Construction,Good,720,2560.88,2023-11-27,2024-01-26,2024-02-06,11.2,1,60,13.2,0.895,4,11,0
INV_101588,CUST_8484,Professional Services,Risky,335,48278.21,2023-02-16,2023-04-02,2023-04-26,24.6,1,45,20.0,0.577,1,2,0
INV_101589,CUST_4343,Retail,Good,722,17624.26,2023-09-13,2023-11-12,2023-11-19,7.4,1,60,7.2,0.535,3,9,0
INV_101590,CUST_6720,Manufacturing,Average,668,31282.56,2023-01-13,2023-02-12,2023-02-28,16.2,1,30,15.0,0.581,1,1,0
INV_101591,CUST_4864,Manufacturing,Excellent,599,8201.64,2023-11-05,2023-12-05,2023-12-06,1.7,1,30,4.5,0.688,4,11,1
INV_101592,CUST_6318,Retail,Excellent,750,6094.17,2023-02-20,2023-03-07,2023-03-08,1.2,1,15,3.6,0.861,1,2,0
INV_101593,CUST_5991,Manufacturing,Average,616,55160.72,2023-03-21,2023-05-20,2023-05-26,7.0,1,60,15.0,0.847,1,3,0
INV_101594,CUST_8152,Construction,Poor,565,4407.57,2023-02-17,2023-03-04,2023-03-31,27.1,1,15,33.0,0.793,1,2,0
INV_101595,CUST_9011,Professional Services,Risky,463,267.01,2023-03-24,2023-05-08,2023-05-13,6.0,1,45,20.0,0.993,1,3,0
INV_101596,CUST_4256,Construction,Average,649,16970.48,2023-09-23,2023-10-08,2023-10-20,12.8,1,15,22.0,0.993,3,9,1
INV_101597,CUST_4709,Construction,Excellent,846,5589.23,2023-03-17,2023-04-16,2023-04-21,5.0,1,30,6.6,0.672,1,3,0
INV_101598,CUST_3184,Healthcare,Poor,589,49585.62,2023-02-20,2023-04-06,2023-04-26,20.5,1,45,27.0,0.907,1,2,0
INV_101599,CUST_9557,Construction,Excellent,748,52386.58,2023-08-23,2023-09-22,2023-09-27,5.8,1,30,6.6,0.802,3,8,0
INV_101600,CUST_6089,Construction,Good,712,5606.29,2023-05-14,2023-06-13,2023-06-24,11.1,1,30,13.2,0.803,2,5,1
INV_101601,CUST_2110,Technology,Good,748,4818.64,2023-06-17,2023-08-01,2023-08-02,1.6,1,45,4.8,0.816,2,6,1
INV_101602,CUST_2832,Professional Services,Average,599,3414.61,2023-03-06,2023-04-20,2023-04-27,7.6,1,45,10.0,0.755,1,3,0
INV_101603,CUST_8328,Professional Services,Good,725,37292.71,2023-03-17,2023-04-16,2023-04-22,6.8,1,30,6.0,0.869,1,3,0
INV_101604,CUST_7553,Healthcare,Average,646,3383.01,2023-03-19,2023-04-18,2023-05-01,13.5,1,30,18.0,0.701,1,3,1
INV_101605,CUST_7844,Construction,Average,618,7798.44,2023-04-04,2023-05-04,2023-05-24,20.5,1,30,22.0,0.785,2,4,0
INV_101606,CUST_7037,Construction,Average,669,77220.4,2023-10-25,2023-12-24,2024-01-16,23.0,1,60,22.0,0.701,4,10,0
INV_101607,CUST_9077,Healthcare,Average,639,2139.21,2023-06-15,2023-07-15,2023-07-21,6.6,1,30,18.0,0.973,2,6,0
INV_101608,CUST_3328,Professional Services,Poor,547,16289.96,2023-09-28,2023-10-13,2023-10-28,15.4,1,15,15.0,0.863,3,9,0
INV_101609,CUST_9360,Retail,Average,634,16243.5,2023-01-29,2023-03-15,2023-03-25,10.7,1,45,12.0,0.695,1,1,1
INV_101610,CUST_6877,Manufacturing,Good,730,13446.84,2023-03-23,2023-05-22,2023-05-31,9.1,1,60,9.0,0.84,1,3,0
INV_101611,CUST_6601,Manufacturing,Average,643,45602.28,2023-07-09,2023-08-08,2023-08-15,7.2,1,30,15.0,0.933,3,7,1
INV_101612,CUST_9114,Professional Services,Poor,545,6415.23,2023-10-14,2023-11-13,2023-11-30,17.7,1,30,15.0,0.616,4,10,1
INV_101613,CUST_1717,Construction,Excellent,807,2535.99,2023-05-10,2023-06-09,2023-06-11,3.0,1,30,6.6,0.802,2,5,0
INV_101614,CUST_6249,Healthcare,Risky,652,4857.63,2023-10-25,2023-11-24,2023-12-20,26.7,1,30,36.0,0.839,4,10,0
INV_101615,CUST_1400,Construction,Average,644,9510.12,2023-01-27,2023-03-28,2023-04-18,21.7,1,60,22.0,0.528,1,1,0
INV_101616,CUST_8042,Retail,Average,683,1787.99,2023-07-06,2023-07-21,2023-07-31,10.8,1,15,12.0,0.708,3,7,0
INV_101617,CUST_1683,Retail,Good,731,60365.38,2023-01-22,2023-03-08,2023-03-09,1.7,1,45,7.2,0.944,1,1,1
INV_101618,CUST_1500,Healthcare,Good,691,11571.81,2023-10-30,2023-11-29,2023-12-11,12.1,1,30,10.8,0.672,4,10,0
INV_101619,CUST_9454,Professional Services,Average,687,2391.46,2023-08-16,2023-09-30,2023-10-05,5.5,1,45,10.0,0.742,3,8,0
INV_101620,CUST_7987,Construction,Poor,544,10421.01,2023-04-30,2023-05-30,2023-06-19,20.2,1,30,33.0,0.974,2,4,1
INV_101621,CUST_6091,Professional Services,Good,679,2620.14,2023-04-30,2023-05-30,2023-06-01,2.2,1,30,6.0,0.697,2,4,1
INV_101622,CUST_1176,Construction,Poor,517,4413.12,2023-09-02,2023-10-17,2023-11-02,16.7,1,45,33.0,0.864,3,9,1
INV_101623,CUST_2875,Retail,Average,632,4533.17,2023-08-21,2023-10-05,2023-10-15,10.6,1,45,12.0,0.826,3,8,0
INV_101624,CUST_6950,Retail,Average,716,10243.06,2023-01-12,2023-02-26,2023-03-04,6.9,1,45,12.0,0.594,1,1,0
INV_101625,CUST_5923,Construction,Average,664,8278.58,2023-11-14,2023-12-14,2024-01-12,29.7,1,30,22.0,0.747,4,11,0
INV_101626,CUST_5255,Construction,Good,668,22898.25,2023-04-06,2023-05-21,2023-06-02,12.2,1,45,13.2,0.906,2,4,0
INV_101627,CUST_3394,Construction,Poor,547,3486.32,2023-07-10,2023-08-09,2023-08-30,21.8,1,30,33.0,0.839,3,7,0
INV_101628,CUST_1893,Technology,Excellent,798,6956.5,2023-04-01,2023-05-01,2023-05-06,5.0,1,30,2.4,0.853,2,4,1
INV_101629,CUST_5954,Construction,Good,730,2699.88,2023-08-18,2023-09-17,2023-09-23,6.3,1,30,13.2,0.753,3,8,0
INV_101630,CUST_3233,Retail,Average,708,793.42,2023-12-18,2024-01-17,2024-01-21,5.0,1,30,12.0,0.847,4,12,0
INV_101631,CUST_4166,Professional Services,Good,675,1665.56,2023-08-26,2023-09-25,2023-10-02,7.3,1,30,6.0,0.595,3,8,1
INV_101632,CUST_9447,Technology,Good,697,19038.18,2023-04-03,2023-05-18,2023-05-19,1.4,1,45,4.8,0.802,2,4,0
INV_101633,CUST_9940,Professional Services,Average,699,5662.74,2023-02-11,2023-03-13,2023-03-15,2.9,1,30,10.0,0.973,1,2,1
INV_101634,CUST_6804,Technology,Average,544,2881.49,2023-10-02,2023-11-01,2023-11-10,9.0,1,30,8.0,0.889,4,10,0
INV_101635,CUST_8412,Professional Services,Average,612,8773.84,2023-02-02,2023-02-17,2023-02-25,8.5,1,15,10.0,0.906,1,2,0
INV_101636,CUST_9120,Manufacturing,Excellent,817,479.48,2023-06-22,2023-07-22,2023-07-25,3.1,1,30,4.5,0.55,2,6,0
INV_101637,CUST_5935,Construction,Good,698,13869.96,2023-05-26,2023-07-25,2023-08-02,9.0,1,60,13.2,0.789,2,5,0
INV_101638,CUST_4022,Manufacturing,Risky,628,11441.37,2023-07-20,2023-08-19,2023-09-06,18.8,1,30,30.0,0.885,3,7,0
INV_101639,CUST_7413,Retail,Average,677,55477.03,2023-06-10,2023-07-25,2023-08-05,11.8,1,45,12.0,0.876,2,6,1
INV_101640,CUST_6379,Healthcare,Good,756,3691.64,2023-05-31,2023-06-15,2023-06-27,12.2,1,15,10.8,0.665,2,5,0
INV_101641,CUST_2515,Healthcare,Good,735,17456.55,2023-11-23,2023-12-23,2024-01-04,12.3,1,30,10.8,0.81,4,11,0
INV_101642,CUST_3131,Technology,Poor,818,4562.24,2023-02-01,2023-02-16,2023-02-18,2.3,1,15,12.0,0.63,1,2,0
INV_101643,CUST_4097,Manufacturing,Average,600,5368.22,2023-02-06,2023-03-08,2023-03-22,14.1,1,30,15.0,0.683,1,2,0
INV_101644,CUST_6101,Healthcare,Average,671,1068.3,2023-11-12,2023-12-12,2023-12-26,14.7,1,30,18.0,0.77,4,11,1
INV_101645,CUST_6950,Healthcare,Good,723,6227.11,2023-01-31,2023-04-01,2023-04-11,10.7,1,60,10.8,0.594,1,1,0
INV_101646,CUST_2946,Professional Services,Good,727,110736.66,2023-02-06,2023-03-08,2023-03-12,4.7,1,30,6.0,0.688,1,2,0
INV_101647,CUST_2177,Professional Services,Good,715,3420.28,2023-01-12,2023-02-11,2023-02-13,2.9,1,30,6.0,0.744,1,1,0
INV_101648,CUST_4101,Manufacturing,Excellent,806,973.61,2023-09-10,2023-10-10,2023-10-11,1.1,1,30,4.5,0.933,3,9,1
INV_101649,CUST_1704,Healthcare,Average,605,18068.0,2023-02-10,2023-03-12,2023-03-27,16.0,1,30,18.0,0.842,1,2,0
INV_101650,CUST_6870,Construction,Average,662,274627.21,2023-03-24,2023-04-23,2023-05-21,28.5,1,30,22.0,0.699,1,3,0
INV_101651,CUST_2508,Construction,Average,631,52931.48,2023-04-27,2023-05-27,2023-06-15,19.3,1,30,22.0,0.682,2,4,0
INV_101652,CUST_9533,Professional Services,Poor,592,10902.51,2023-05-25,2023-06-24,2023-07-08,15.0,1,30,15.0,0.69,2,5,0
INV_101653,CUST_9377,Construction,Good,728,16569.55,2023-08-25,2023-09-09,2023-09-16,7.6,1,15,13.2,0.837,3,8,0
INV_101654,CUST_2444,Healthcare,Poor,560,2769.21,2023-04-02,2023-05-17,2023-05-27,10.5,1,45,27.0,0.997,2,4,1
INV_101655,CUST_5892,Retail,Excellent,784,24561.06,2023-06-23,2023-08-07,2023-08-14,7.1,1,45,3.6,0.838,2,6,0
INV_101656,CUST_9228,Technology,Average,661,6071.03,2023-10-23,2023-11-22,2023-11-26,4.2,1,30,8.0,0.912,4,10,0
INV_101657,CUST_6439,Technology,Average,653,7127.52,2023-01-27,2023-02-26,2023-03-04,6.1,1,30,8.0,0.686,1,1,0
INV_101658,CUST_3947,Technology,Average,615,24574.49,2023-09-17,2023-10-17,2023-10-23,6.0,1,30,8.0,0.64,3,9,1
INV_101659,CUST_7883,Healthcare,Average,634,32405.58,2023-12-08,2024-01-22,2024-02-06,15.5,1,45,18.0,0.846,4,12,0
INV_101660,CUST_8084,Retail,Excellent,776,4893.7,2023-07-16,2023-09-14,2023-09-12,-2.8,0,60,3.6,0.961,3,7,1
INV_101661,CUST_2382,Professional Services,Excellent,783,15339.98,2023-07-21,2023-08-20,2023-08-21,1.4,1,30,3.0,0.445,3,7,0
INV_101662,CUST_9453,Professional Services,Good,715,9409.82,2023-01-23,2023-02-22,2023-02-27,5.1,1,30,6.0,0.874,1,1,0
INV_101663,CUST_1880,Manufacturing,Poor,538,1992.1,2023-08-27,2023-10-11,2023-10-21,10.6,1,45,22.5,0.853,3,8,1
INV_101664,CUST_2625,Professional Services,Poor,578,14273.66,2023-07-14,2023-08-13,2023-08-30,17.6,1,30,15.0,0.596,3,7,0
INV_101665,CUST_2972,Professional Services,Average,687,15854.12,2023-03-03,2023-04-02,2023-04-08,6.5,1,30,10.0,0.806,1,3,0
INV_101666,CUST_4570,Technology,Poor,557,15376.32,2023-12-13,2024-01-27,2024-02-13,17.4,1,45,12.0,0.687,4,12,0
INV_101667,CUST_3807,Professional Services,Poor,545,11789.71,2023-05-21,2023-06-20,2023-06-29,9.3,1,30,15.0,0.569,2,5,1
INV_101668,CUST_4936,Technology,Good,569,6320.06,2023-03-09,2023-03-24,2023-03-31,7.4,1,15,4.8,0.81,1,3,0
INV_101669,CUST_1713,Professional Services,Poor,685,10312.91,2023-12-21,2024-01-20,2024-01-31,11.3,1,30,15.0,0.892,4,12,0
INV_101670,CUST_2806,Healthcare,Excellent,832,11040.41,2023-02-18,2023-03-20,2023-03-23,3.1,1,30,5.4,0.966,1,2,1
INV_101671,CUST_1328,Construction,Good,660,2093.01,2023-12-07,2024-01-06,2024-01-22,16.9,1,30,13.2,0.626,4,12,0
INV_101672,CUST_8907,Manufacturing,Risky,372,18074.82,2023-10-30,2023-11-29,2023-12-20,21.3,1,30,30.0,0.703,4,10,0
INV_101673,CUST_7712,Healthcare,Average,626,41534.55,2023-07-15,2023-07-30,2023-08-18,19.3,1,15,18.0,0.741,3,7,1
INV_101674,CUST_9730,Technology,Good,719,6463.33,2023-06-09,2023-07-09,2023-07-14,5.5,1,30,4.8,0.641,2,6,0
INV_101675,CUST_8181,Technology,Good,744,1978.53,2023-05-08,2023-06-07,2023-06-08,1.7,1,30,4.8,0.851,2,5,0
INV_101676,CUST_1448,Healthcare,Poor,508,17691.29,2023-09-10,2023-10-10,2023-10-29,19.1,1,30,27.0,0.848,3,9,1
INV_101677,CUST_4901,Technology,Poor,524,2530.67,2023-08-22,2023-09-21,2023-09-27,6.7,1,30,12.0,0.954,3,8,0
INV_101678,CUST_4347,Technology,Average,636,3148.13,2023-09-01,2023-09-16,2023-09-15,-1.3,0,15,8.0,0.802,3,9,0
INV_101679,CUST_3481,Construction,Poor,580,30715.88,2023-04-29,2023-06-13,2023-07-07,24.0,1,45,33.0,0.892,2,4,1
INV_101680,CUST_3871,Professional Services,Average,582,15344.91,2023-02-25,2023-03-27,2023-04-06,10.1,1,30,10.0,0.891,1,2,1
INV_101681,CUST_1892,Technology,Excellent,768,22121.14,2023-05-22,2023-06-21,2023-06-21,1.0,1,30,2.4,0.867,2,5,0
INV_101682,CUST_8506,Professional Services,Average,679,64953.68,2023-09-18,2023-11-17,2023-11-30,13.9,1,60,10.0,0.518,3,9,0
INV_101683,CUST_3460,Technology,Poor,709,20553.64,2023-06-14,2023-07-14,2023-07-27,13.9,1,30,12.0,0.755,2,6,0
INV_101684,CUST_4052,Manufacturing,Excellent,642,1976.39,2023-05-04,2023-06-03,2023-06-05,2.2,1,30,4.5,0.906,2,5,0
INV_101685,CUST_2750,Healthcare,Good,699,1926.38,2023-05-10,2023-06-24,2023-07-05,11.0,1,45,10.8,0.948,2,5,0
INV_101686,CUST_9720,Healthcare,Good,732,10395.21,2023-08-15,2023-09-29,2023-10-13,14.2,1,45,10.8,0.724,3,8,0
INV_101687,CUST_8530,Retail,Good,730,8472.93,2023-01-05,2023-03-06,2023-03-08,2.7,1,60,7.2,0.584,1,1,0
INV_101688,CUST_8872,Technology,Average,624,11542.47,2023-03-01,2023-03-31,2023-04-02,2.3,1,30,8.0,0.892,1,3,0
INV_101689,CUST_8655,Healthcare,Poor,570,74551.28,2023-11-13,2023-12-13,2024-01-20,38.4,1,30,27.0,0.73,4,11,0
INV_101690,CUST_6047,Technology,Average,642,17460.59,2023-04-16,2023-05-31,2023-06-01,1.0,1,45,8.0,0.92,2,4,1
INV_101691,CUST_9226,Technology,Good,815,9780.13,2023-04-03,2023-05-03,2023-05-08,5.2,1,30,4.8,0.97,2,4,0
INV_101692,CUST_2290,Construction,Excellent,829,4003.38,2023-11-15,2023-12-30,2024-01-09,10.9,1,45,6.6,0.773,4,11,0
INV_101693,CUST_7299,Manufacturing,Average,611,23806.43,2023-12-12,2023-12-27,2024-01-09,13.9,1,15,15.0,0.981,4,12,0
INV_101694,CUST_8828,Construction,Good,723,948.46,2023-09-08,2023-10-08,2023-10-17,9.5,1,30,13.2,0.755,3,9,0
INV_101695,CUST_5546,Professional Services,Good,721,10644.27,2023-02-03,2023-03-05,2023-03-06,1.8,1,30,6.0,0.688,1,2,0
INV_101696,CUST_6528,Healthcare,Excellent,808,149598.04,2023-09-05,2023-10-05,2023-10-14,9.6,1,30,5.4,0.778,3,9,0
INV_101697,CUST_3358,Professional Services,Average,610,1386.51,2023-07-13,2023-08-27,2023-09-03,7.1,1,45,10.0,0.731,3,7,0
INV_101698,CUST_6823,Technology,Good,770,3442.1,2023-02-21,2023-03-23,2023-03-30,8.0,1,30,4.8,0.881,1,2,0
INV_101699,CUST_8137,Manufacturing,Excellent,322,10909.22,2023-01-12,2023-01-27,2023-02-02,6.2,1,15,4.5,0.648,1,1,0
INV_101700,CUST_8598,Construction,Poor,526,12494.36,2023-07-18,2023-08-02,2023-08-22,20.0,1,15,33.0,0.967,3,7,0
INV_101701,CUST_2664,Manufacturing,Good,706,14807.44,2023-07-19,2023-08-18,2023-08-26,8.1,1,30,9.0,0.756,3,7,0
INV_101702,CUST_5749,Construction,Poor,531,2241.22,2023-12-23,2024-01-22,2024-02-15,24.2,1,30,33.0,0.931,4,12,1
INV_101703,CUST_5838,Retail,Excellent,781,2971.65,2023-04-27,2023-06-11,2023-06-10,-1.8,0,45,3.6,0.675,2,4,0
INV_101704,CUST_3937,Technology,Good,714,1157.57,2023-02-24,2023-04-25,2023-04-28,3.9,1,60,4.8,0.851,1,2,0
INV_101705,CUST_4459,Technology,Average,637,2024.39,2023-05-05,2023-06-19,2023-06-25,6.3,1,45,8.0,0.728,2,5,0
INV_101706,CUST_4642,Healthcare,Average,591,8552.29,2023-05-02,2023-05-17,2023-05-26,9.1,1,15,18.0,0.94,2,5,0
INV_101707,CUST_9943,Retail,Poor,518,22521.9,2023-04-23,2023-05-23,2023-06-04,12.2,1,30,18.0,0.832,2,4,1
INV_101708,CUST_1140,Technology,Good,688,14265.27,2023-10-15,2023-11-14,2023-11-18,4.2,1,30,4.8,0.954,4,10,1
INV_101709,CUST_9813,Healthcare,Excellent,763,49150.05,2023-11-24,2024-01-08,2024-01-15,7.2,1,45,5.4,0.646,4,11,0
INV_101710,CUST_7029,Healthcare,Good,734,4438.98,2023-12-07,2024-02-05,2024-02-23,18.2,1,60,10.8,0.418,4,12,0
INV_101711,CUST_5761,Healthcare,Good,724,5663.36,2023-01-18,2023-02-02,2023-02-05,3.4,1,15,10.8,0.819,1,1,0
INV_101712,CUST_1315,Professional Services,Average,644,9954.24,2023-05-02,2023-06-01,2023-06-09,8.3,1,30,10.0,0.87,2,5,0
INV_101713,CUST_9662,Construction,Good,850,2434.43,2023-06-09,2023-07-09,2023-07-14,6.0,1,30,13.2,0.926,2,6,0
INV_101714,CUST_7260,Manufacturing,Average,615,5439.45,2023-05-28,2023-07-12,2023-07-21,9.2,1,45,15.0,0.667,2,5,1
INV_101715,CUST_3616,Healthcare,Excellent,814,16241.41,2023-04-04,2023-05-04,2023-05-08,4.4,1,30,5.4,0.952,2,4,0
INV_101716,CUST_5254,Construction,Average,680,7615.85,2023-08-26,2023-10-10,2023-10-23,13.6,1,45,22.0,0.941,3,8,1
INV_101717,CUST_5584,Retail,Average,632,9286.37,2023-06-21,2023-08-05,2023-08-12,7.4,1,45,12.0,0.808,2,6,0
INV_101718,CUST_5485,Technology,Average,740,3254.67,2023-10-21,2023-11-20,2023-11-25,5.3,1,30,8.0,0.892,4,10,1
INV_101719,CUST_5883,Construction,Average,678,557.71,2023-10-14,2023-11-13,2023-12-03,20.0,1,30,22.0,0.556,4,10,1
INV_101720,CUST_6935,Retail,Poor,536,3790.34,2023-12-01,2023-12-31,2024-01-13,13.9,1,30,18.0,0.751,4,12,0
